WigleWifi-1.4,appRelease=1.57,model=Inspire 4G,release=2.3.5,device=ace,display=GRJ90,board=spade,brand=htc_wwe
44:32:c8:8b:c7:64,HOME-C764,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:21,11,-94,39.9913913,-75.11376041,-19.2000007629395,10,WIFI
00:26:f2:f5:72:67,Freshstart,[WPS][WPS][WEP],2013-08-28 14:34:23,4,-91,39.99128892,-75.11397557,-18.6000003814697,9,WIFI
20:10:7a:c9:3d:c1,Pearl,[WPA2-PSK-CCMP],2013-08-28 14:34:25,8,-95,39.99119739,-75.11417821,-18.7999992370605,8,WIFI
c4:39:3a:1c:c9:f8,HOME-C9F8,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:29,1,-90,39.99105877,-75.11463524,-18.8999996185303,7,WIFI
310410_2968_142091251,AT&T,HSDPA;us,2013-08-28 14:34:29,0,-89,39.99105877,-75.11463524,-18.8999996185303,7,GSM
30:46:9a:16:cd:0e,paul,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:33,2,-94,39.99088694,-75.11497541,-19.2999992370605,6,WIFI
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:34:33,0,-93,39.99088694,-75.11497541,-19.2999992370605,6,GSM
cc:b2:55:3c:7c:f8,ccb2553c7cf6,[WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:37,11,-90,39.99072548,-75.11527462,-19.2999992370605,7,WIFI
20:10:7a:f2:a7:4a,WiFiRSU_ce262,[WPA2-PSK-CCMP],2013-08-28 14:34:39,7,-98,39.99071891,-75.11531207,-19.2000007629395,7,WIFI
00:1d:d3:2d:0b:d0,brown83,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:39,6,-94,39.99071891,-75.11531207,-19.2000007629395,7,WIFI
06:1d:d3:2d:0b:d0,xfinitywifi,,2013-08-28 14:34:39,6,-89,39.99071891,-75.11531207,-19.2000007629395,7,WIFI
ac:81:12:64:5f:54,WiFiRSU_62,[WPA2-PSK-TKIP+CCMP],2013-08-28 14:34:41,9,-97,39.9907208,-75.11538924,-18.7000007629395,6,WIFI
310410_2982_141698043,AT&T,HSDPA;us,2013-08-28 14:34:43,0,-91,39.99073206,-75.11540262,-19,6,GSM
e8:89:2c:b7:62:10,HOME-6212,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:50,1,-95,39.9907026,-75.11542683,-18.7999992370605,6,WIFI
ee:89:2c:b7:62:10,xfinitywifi,,2013-08-28 14:34:50,1,-94,39.9907026,-75.11542683,-18.7999992370605,6,WIFI
ee:3e:fc:d2:6b:d0,xfinitywifi,,2013-08-28 14:34:50,6,-94,39.9907026,-75.11542683,-18.7999992370605,6,WIFI
e8:3e:fc:d2:6b:d0,HOME-6BD2,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:50,6,-93,39.9907026,-75.11542683,-18.7999992370605,6,WIFI
00:1d:cf:44:27:30,HOME-2732,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:34:54,11,-96,39.99065859,-75.11555376,-19.3999996185303,6,WIFI
00:26:f2:9b:ee:5a,MIKE-HP_Network,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:34:56,3,-94,39.99061986,-75.11567681,-19.7000007629395,6,WIFI
f8:e4:fb:01:80:23,XX262,[WPA2-PSK-CCMP],2013-08-28 14:34:58,11,-94,39.9905738,-75.11580662,-20,6,WIFI
00:7f:28:8b:89:6f,2MYXG,[WPA2-PSK-TKIP+CCMP],2013-08-28 14:35:02,6,-87,39.99041896,-75.11613815,-20.3999996185303,6,WIFI
06:1d:d5:77:e5:80,xfinitywifi,,2013-08-28 14:35:04,1,-96,39.99036279,-75.11632909,-20.5,5,WIFI
00:1d:d5:bd:d0:60,HOME-D062,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:35:06,11,-95,39.99029031,-75.11648207,-20.3999996185303,5,WIFI
06:1d:d5:bd:d0:60,xfinitywifi,,2013-08-28 14:35:06,11,-95,39.99029031,-75.11648207,-20.3999996185303,5,WIFI
310410_2982_141698043,AT&T,HSDPA;us,2013-08-28 14:35:06,0,-91,39.99029031,-75.11648207,-20.3999996185303,5,GSM
28:10:7b:a6:b3:73,28107ba6b371,[WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:35:10,6,-97,39.99017608,-75.11675921,-20.7000007629395,6,WIFI
06:1d:d6:68:2a:70,xfinitywifi,,2013-08-28 14:35:12,2,-98,39.99013886,-75.11686065,-21,5,WIFI
00:26:b8:44:84:c9,jinfiols888,[WPA-PSK-CCMP][WPA2-PSK-CCMP],2013-08-28 14:35:12,6,-92,39.99013886,-75.11686065,-21,5,WIFI
e8:89:2c:d6:ff:50,HOME-FF52,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:35:14,6,-94,39.99012649,-75.1169457,-20.8999996185303,5,WIFI
00:1d:d6:a1:0b:50,HOME-0B52,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:35:14,11,-94,39.99012649,-75.1169457,-20.8999996185303,5,WIFI
ee:89:2c:d6:ff:50,xfinitywifi,,2013-08-28 14:35:14,6,-93,39.99012649,-75.1169457,-20.8999996185303,5,WIFI
06:1d:d6:a1:0b:50,xfinitywifi,,2013-08-28 14:35:14,11,-93,39.99012649,-75.1169457,-20.8999996185303,5,WIFI
c0:c1:c0:a6:3d:2a,pistoldelphia-guest,,2013-08-28 14:35:18,11,-93,39.99008826,-75.11704035,-20.2999992370605,5,WIFI
c0:c1:c0:a6:3d:28,pistoldelphia,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:35:18,11,-92,39.99008826,-75.11704035,-20.2999992370605,5,WIFI
310410_2982_141698094,AT&T,HSDPA;us,2013-08-28 14:35:21,0,-89,39.99006753,-75.11709676,-19,6,GSM
310410_2982_141698344,AT&T,HSDPA;us,2013-08-28 14:35:23,0,-87,39.99005952,-75.1171211,-19.7000007629395,6,GSM
cc:a4:62:7d:10:40,HOME-1042,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:35:25,1,-90,39.99004708,-75.11711031,-19.1000003814697,9,WIFI
00:18:39:fe:be:ad,linksys,[WEP],2013-08-28 14:35:36,6,-90,39.98999652,-75.11717392,-18.7000007629395,8,WIFI
310410_2982_142091251,AT&T,HSDPA;us,2013-08-28 14:35:37,0,-91,39.98994287,-75.11724593,-19.6000003814697,7,GSM
20:10:7a:9c:3f:fc,WiFiRSU_d5cfa,[WPA2-PSK-CCMP],2013-08-28 14:35:39,1,-90,39.98992512,-75.11745341,-23.5,9,WIFI
f8:e4:fb:0d:3a:5f,FTK83,[WPA2-PSK-CCMP],2013-08-28 14:35:40,6,-88,39.98990216,-75.11752148,-23,10,WIFI
08:86:3b:0c:e5:0b,belkin.50b,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:35:48,1,-97,39.98959003,-75.11832676,-21.3999996185303,8,WIFI
02:28:c8:29:7c:28,HPE710n.81E142,[IBSS],2013-08-28 14:35:48,6,-95,39.98959003,-75.11832676,-21.3999996185303,8,WIFI
310410_2982_142091251,AT&T,HSDPA;us,2013-08-28 14:35:48,0,-89,39.98959003,-75.11832676,-21.3999996185303,8,GSM
06:1d:d0:c8:a1:40,xfinitywifi,,2013-08-28 14:35:50,11,-95,39.98949658,-75.118615,-19.6000003814697,7,WIFI
00:1d:d0:c8:a1:40,HOME-A142,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:35:50,11,-93,39.98949658,-75.118615,-19.6000003814697,7,WIFI
0a:86:3b:0c:e5:0c,belkin.50b.guests,[WPS][WPS],2013-08-28 14:35:50,1,-89,39.98949658,-75.118615,-19.6000003814697,7,WIFI
310410_2982_142091251,AT&T,HSDPA;us,2013-08-28 14:35:58,0,-89,39.98913112,-75.11957057,-19.5,9,GSM
310410_2982_141698344,AT&T,HSDPA;us,2013-08-28 14:36:01,0,-89,39.98906312,-75.11968681,-19.7999992370605,9,GSM
00:a0:0a:ae:74:1d,VSSEPTA5547,[WPA2-PSK-CCMP-preauth],2013-08-28 14:36:09,11,-94,39.98894774,-75.11967017,-12.1999998092651,8,WIFI
00:26:b8:a4:50:aa,BHK8K,[WEP],2013-08-28 14:36:13,6,-94,39.98893129,-75.11967437,-10.3999996185303,8,WIFI
00:a0:0a:ae:e9:7d,VSSEPTA5774,[WPA2-PSK-CCMP-preauth],2013-08-28 14:36:22,11,-95,39.98882971,-75.12005487,-10.6999998092651,11,WIFI
310410_2982_141698043,AT&T,HSDPA;us,2013-08-28 14:36:30,0,-95,39.988574,-75.11987242,-13.1000003814697,8,GSM
00:1f:33:c4:29:5f,Lavalle,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:36:32,1,-97,39.98849023,-75.11981823,-13.1000003814697,6,WIFI
44:32:c8:5a:b7:ac,HOME-B7AC,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:36:42,1,-96,39.98812502,-75.11952052,-20.1000003814697,6,WIFI
00:26:b8:23:ca:a2,DW9E1,[WEP],2013-08-28 14:36:42,1,-94,39.98812502,-75.11952052,-20.1000003814697,6,WIFI
28:c6:8e:74:a0:fa,NETGEAR97,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:36:44,7,-98,39.98802788,-75.11942101,-19.2999992370605,8,WIFI
18:87:96:55:a4:d4,HTC Amaze 4G 87,[WPA2-PSK-CCMP],2013-08-28 14:36:44,6,-96,39.98802788,-75.11942101,-19.2999992370605,8,WIFI
310410_2982_141698044,AT&T,HSDPA;us,2013-08-28 14:36:46,0,-91,39.98789988,-75.11932484,-19.2999992370605,6,GSM
00:1e:2a:5e:dc:20,NETGEAR,[WEP],2013-08-28 14:36:48,6,-85,39.98781839,-75.1192178,-19.6000003814697,5,WIFI
00:7f:28:f9:38:4d,sergio,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP],2013-08-28 14:36:50,6,-95,39.98774735,-75.11913233,-19.7999992370605,6,WIFI
ec:1a:59:28:bd:ea,belkin.dea,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:36:50,11,-95,39.98774735,-75.11913233,-19.7999992370605,6,WIFI
f8:e4:fb:22:87:12,LMS75,[WPA2-PSK-CCMP],2013-08-28 14:36:50,11,-89,39.98774735,-75.11913233,-19.7999992370605,6,WIFI
f8:ed:a5:01:9c:60,HOME-9C62,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:36:52,11,-95,39.98766253,-75.11910114,-19.7999992370605,5,WIFI
fe:ed:a5:01:9c:60,xfinitywifi,,2013-08-28 14:36:52,11,-93,39.98766253,-75.11910114,-19.7999992370605,5,WIFI
b8:9b:c9:2b:c1:c8,brown,[WPA2-PSK-TKIP],2013-08-28 14:36:52,1,-92,39.98766253,-75.11910114,-19.7999992370605,5,WIFI
310410_2982_141698344,AT&T,HSDPA;us,2013-08-28 14:36:58,0,-99,39.98746176,-75.11895532,-25.3999996185303,6,GSM
48:f8:b3:34:62:24,Cisco30886,[WPS][WPS],2013-08-28 14:37:02,1,-92,39.98730916,-75.11884024,-25.8999996185303,5,WIFI
310410_2968_142091139,AT&T,HSDPA;us,2013-08-28 14:37:05,0,-97,39.98721225,-75.11876175,-24.3999996185303,5,GSM
00:a0:0a:ae:74:1d,VSSEPTA5547,[WPA2-PSK-CCMP-preauth],2013-08-28 14:37:07,11,-96,39.98715905,-75.11866159,-23.7999992370605,6,WIFI
0c:d5:02:91:be:c2,11FX03025215,[WEP],2013-08-28 14:37:07,6,-87,39.98715905,-75.11866159,-23.7999992370605,6,WIFI
310410_2968_142091761,AT&T,HSDPA;us,2013-08-28 14:37:11,0,-97,39.98693509,-75.11849587,-22.2000007629395,7,GSM
10:0d:7f:8a:d5:f8,NETGEAR36,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:37:13,7,-94,39.98678721,-75.11833783,-20.8999996185303,5,WIFI
68:7f:74:50:06:67,ranhome0416,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:37:13,1,-92,39.98678721,-75.11833783,-20.8999996185303,5,WIFI
12:0d:7f:8a:d5:f9,NETGEAR-Guest,,2013-08-28 14:37:13,7,-92,39.98678721,-75.11833783,-20.8999996185303,5,WIFI
98:fc:11:8a:05:0e,theresa,[WPS][WPS][WEP],2013-08-28 14:37:15,1,-97,39.98662926,-75.11825057,-18.7000007629395,6,WIFI
310410_2968_142091761,AT&T,HSDPA;us,2013-08-28 14:37:27,0,-93,39.9857477,-75.11748993,-18.8999996185303,6,GSM
00:a0:0a:ae:74:1d,VSSEPTA5547,[WPA2-PSK-CCMP-preauth],2013-08-28 14:37:35,11,-96,39.98514529,-75.11697671,-21.6000003814697,5,WIFI
310410_2968_142091761,AT&T,HSDPA;us,2013-08-28 14:37:47,0,-93,39.98473097,-75.11677407,-22,6,GSM
310410_2968_142091761,AT&T,HSDPA;us,2013-08-28 14:38:11,0,-95,39.98366684,-75.11879773,-22.7999992370605,20,GSM
00:7f:28:6c:14:3a,CrazyCatLadyAsylum,[WEP],2013-08-28 14:38:38,11,-97,39.98401144,-75.11935725,-26.2000007629395,7,WIFI
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:38:40,0,-93,39.98420155,-75.11951385,-28,7,GSM
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:38:50,0,-91,39.98525159,-75.12049857,-29.6000003814697,6,GSM
00:26:62:64:f3:b8,FXSX3,[WEP],2013-08-28 14:38:56,6,-96,39.98585823,-75.12111005,-30.7000007629395,4,WIFI
00:a0:0a:ae:74:1d,VSSEPTA5547,[WPA2-PSK-CCMP-preauth],2013-08-28 14:39:02,11,-94,39.98638564,-75.12163335,-29.1000003814697,5,WIFI
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:39:02,0,-89,39.98638564,-75.12163335,-29.1000003814697,5,GSM
08:86:3b:11:41:98,belkin.198,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:39:06,11,-96,39.98665962,-75.12194474,-28.6000003814697,5,WIFI
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:40:09,0,-91,39.98681459,-75.12265639,-28.5,4,GSM
4c:60:de:df:8d:37,NETGEAR38,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:40:21,2,-95,39.9858415,-75.12362899,-24.5,3,WIFI
00:22:75:63:7c:d2,Belkin_N_Wireless_637cd2,[WPS][WPS],2013-08-28 14:40:22,5,-94,39.9856613,-75.1237616,-24.6000003814697,4,WIFI
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:40:22,0,-91,39.9856613,-75.1237616,-24.6000003814697,4,GSM
ac:81:12:1c:c1:2c,WiFiRSU_be,[WPA2-PSK-TKIP+CCMP],2013-08-28 14:40:24,9,-93,39.98548511,-75.12390483,-24.1000003814697,7,WIFI
00:26:b8:9a:f3:1b,NNDDJ,[WEP],2013-08-28 14:40:24,1,-89,39.98548511,-75.12390483,-24.1000003814697,7,WIFI
f8:e4:fb:9b:47:05,H79FJ,[WPA2-PSK-CCMP],2013-08-28 14:40:27,6,-92,39.98531399,-75.12407482,-23.3999996185303,6,WIFI
00:26:b8:61:97:bf,2393C,[WEP],2013-08-28 14:40:27,6,-92,39.98531399,-75.12407482,-23.3999996185303,6,WIFI
00:26:62:7d:bd:48,FDMW4,[WEP],2013-08-28 14:40:28,11,-97,39.98513083,-75.12421126,-21.2000007629395,5,WIFI
4c:60:de:dd:fe:b4,NETGEAR65,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:40:28,4,-92,39.98513083,-75.12421126,-21.2000007629395,5,WIFI
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:40:34,0,-91,39.98465025,-75.12463901,-24.5,6,GSM
0c:d5:02:33:41:b4,10FX10117969,[WEP],2013-08-28 14:40:36,6,-94,39.98451122,-75.1248033,-24.7000007629395,11,WIFI
00:7f:28:e8:4c:1c,S38KR,[WPA2-PSK-CCMP],2013-08-28 14:40:36,6,-92,39.98451122,-75.1248033,-24.7000007629395,11,WIFI
84:1b:5e:78:3d:98,NOYO STUDIOS,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:40:38,2,-96,39.98431912,-75.12491464,-25.7000007629395,12,WIFI
00:1f:90:f7:88:d0,GIYI3,[WEP],2013-08-28 14:40:40,1,-95,39.98410971,-75.12510004,-26,8,WIFI
6e:29:63:4b:38:b6,hpsetup,[IBSS],2013-08-28 14:40:42,6,-89,39.98395171,-75.1252113,-23.7999992370605,7,WIFI
00:23:69:78:94:6e,nkcdc,[WPA-PSK-TKIP],2013-08-28 14:40:44,11,-97,39.9837888,-75.12536525,-23.1000003814697,7,WIFI
28:c6:8e:8a:34:5e,NETGEAR76,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:40:44,11,-92,39.9837888,-75.12536525,-23.1000003814697,7,WIFI
310410_2968_141698344,AT&T,HSDPA;us,2013-08-28 14:40:46,0,-91,39.98362717,-75.12553941,-22.2000007629395,6,GSM
00:26:f3:45:77:68,HOME-7768,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:40:48,2,-94,39.98348134,-75.12567526,-23.3999996185303,5,WIFI
ac:81:12:bb:be:4a,WiFiRSU_0c,[WPA2-PSK-TKIP+CCMP],2013-08-28 14:40:52,9,-91,39.9831533,-75.12603033,-22.5,8,WIFI
ec:1a:59:1f:7b:76,belkin.b76,[WPA2-PSK-CCMP][WPS][WPS],2013-08-28 14:40:54,11,-97,39.98299784,-75.12618313,-21.7000007629395,7,WIFI
ec:1a:59:1f:7b:79,belkin.b76.guests,,2013-08-28 14:40:54,11,-93,39.98299784,-75.12618313,-21.7000007629395,7,WIFI
00:26:b8:ae:e8:f8,F428L,[WEP],2013-08-28 14:40:56,1,-96,39.98283338,-75.12631502,-22.2000007629395,8,WIFI
00:21:29:cd:4f:11,Atlantis,[WPA2-PSK-TKIP],2013-08-28 14:41:00,6,-89,39.98256182,-75.12664846,-22.3999996185303,14,WIFI
310410_2968_141698044,AT&T,HSDPA;us,2013-08-28 14:41:00,0,-87,39.98256182,-75.12664846,-22.3999996185303,14,GSM
00:1c:10:f6:a3:35,PBC_Network,[WEP],2013-08-28 14:41:04,6,-94,39.98224488,-75.12698944,-22.2999992370605,11,WIFI
00:26:b8:ae:a2:7b,6N97L,[WEP],2013-08-28 14:41:10,11,-95,39.98190429,-75.1273535,-22.5,9,WIFI
00:1d:cf:44:00:70,HOME-0072,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:41:10,1,-94,39.98190429,-75.1273535,-22.5,9,WIFI
20:10:7a:ba:a8:d5,WiFiRSU_18e3a,[WPA2-PSK-CCMP],2013-08-28 14:41:12,7,-90,39.98184818,-75.12738861,-22.5,8,WIFI
310410_2965_142091141,AT&T,HSDPA;us,2013-08-28 14:41:12,0,-95,39.98184818,-75.12738861,-22.5,8,GSM
20:aa:4b:06:e9:2c,GNUPSTER,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:41:17,6,-96,39.9817305,-75.12749366,-22.7999992370605,10,WIFI
00:1e:2a:5b:4c:82,ellymae,[WPA-PSK-TKIP],2013-08-28 14:41:19,11,-94,39.98165804,-75.12757341,-22.8999996185303,12,WIFI
310410_2968_141698044,AT&T,HSDPA;us,2013-08-28 14:41:20,0,-97,39.98157978,-75.12765893,-23.1000003814697,12,GSM
06:1d:d6:c3:33:80,xfinitywifi,,2013-08-28 14:41:32,2,-90,39.98085754,-75.12833775,-26.1000003814697,9,WIFI
00:1d:d6:c3:33:80,HOME-3382,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:41:32,2,-89,39.98085754,-75.12833775,-26.1000003814697,9,WIFI
f8:e4:fb:20:7b:3f,H6B25,[WPA2-PSK-CCMP],2013-08-28 14:41:34,11,-98,39.98078581,-75.12839515,-26.2999992370605,8,WIFI
70:73:cb:bc:92:79,LBIC_POS,[WPA2-PSK-CCMP],2013-08-28 14:41:34,1,-94,39.98078581,-75.12839515,-26.2999992370605,8,WIFI
f8:e4:fb:00:cd:cd,NN642,[WPA2-PSK-CCMP],2013-08-28 14:41:34,11,-93,39.98078581,-75.12839515,-26.2999992370605,8,WIFI
310410_2982_141698044,AT&T,HSDPA;us,2013-08-28 14:41:39,0,-91,39.98069637,-75.1284976,-25.1000003814697,8,GSM
00:21:29:a7:aa:e6,getyourgrooveon,[WPA-PSK-TKIP][WPS][WPS],2013-08-28 14:41:41,6,-96,39.98065931,-75.12856519,-24.8999996185303,11,WIFI
ee:3e:fc:8a:05:b0,xfinitywifi,,2013-08-28 14:41:45,1,-98,39.98051516,-75.12867083,-24.8999996185303,10,WIFI
e8:3e:fc:8a:05:b0,9142455068,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:41:45,1,-96,39.98051516,-75.12867083,-24.8999996185303,10,WIFI
00:1f:90:dc:a5:90,QWNM4,[WEP],2013-08-28 14:41:45,11,-96,39.98051516,-75.12867083,-24.8999996185303,10,WIFI
310410_2982_142091141,AT&T,HSDPA;us,2013-08-28 14:41:45,0,-91,39.98051516,-75.12867083,-24.8999996185303,10,GSM
00:26:62:a8:da:3b,EI6L6,[WEP],2013-08-28 14:41:51,1,-90,39.98028671,-75.12895446,-25.6000003814697,10,WIFI
9c:d3:6d:b0:67:90,Christopher,[WPS][WPS][WEP],2013-08-28 14:41:53,6,-89,39.98019564,-75.12909091,-26,8,WIFI
cc:a4:62:b0:08:c0,HOME-08C2,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][WPS],2013-08-28 14:41:55,1,-93,39.98009438,-75.12920494,-25.6000003814697,8,WIFI
00:26:b8:51:60:ac,B3B63,[WEP],2013-08-28 14:41:57,6,-96,39.97994645,-75.12927553,-26,10,WIFI
310410_2982_141698044,AT&T,HSDPA;us,2013-08-28 14:42:01,0,-87,39.97969633,-75.12958972,-25.3999996185303,9,GSM
00:26:b8:b2:2b:04,2ZRJL,[WEP],2013-08-28 14:42:03,6,-96,39.97957807,-75.12968904,-25,8,WIFI
00:7f:28:34:1c:bb,DX2V6,[WPA2-PSK-CCMP],2013-08-28 14:42:07,1,-96,39.97931603,-75.12992052,-25.2999992370605,8,WIFI
00:26:62:c7:6f:00,95XHN,[WEP],2013-08-28 14:42:07,11,-90,39.97931603,-75.12992052,-25.2999992370605,8,WIFI
00:18:01:fe:37:66,JHOK7,[WEP],2013-08-28 14:42:09,11,-99,39.97921397,-75.13003494,-25.3999996185303,7,WIFI
00:7f:28:c4:fc:59,Pecant,[WPA-PSK-CCMP][WPA2-PSK-CCMP],2013-08-28 14:42:09,6,-95,39.97921397,-75.13003494,-25.3999996185303,7,WIFI
00:26:b8:b4:de:ed,XL2SL,[WEP],2013-08-28 14:42:09,11,-90,39.97921397,-75.13003494,-25.3999996185303,7,WIFI
de:ad:be:ef:d0:0d,mesh0,[IBSS],2013-08-28 14:42:11,3,-93,39.97911331,-75.13010674,-24.8999996185303,7,WIFI
a0:f3:c1:cf:a8:b6,Project.Phree,,2013-08-28 14:42:13,3,-92,39.97897932,-75.13017206,-22.3999996185303,8,WIFI
00:26:f2:0c:de:04,Black Jammer,[WPA-PSK-TKIP],2013-08-28 14:42:19,1,-95,39.97883104,-75.13033073,-22.2999992370605,6,WIFI
310410_2982_141893481,AT&T,HSDPA;us,2013-08-28 14:42:24,0,-89,39.97881105,-75.13029409,-22.3999996185303,5,GSM
